State,Area,Windfarm,WEC,PlantNo,WECType,StatusCode,Main code,sub code,Description,Frequency,Duration,Date,Month,Hour,Min,Sec,Total_hours
GJ,SAMANA,2783,SIFLUM-14,14,E-53,46:101,46,101,Fault capacitor test:Blade A,1,02:30:46,2023-08-01,Aug,2,30,46,2.63
GJ,SAMANA,2784,PMLHS-05,15,E-53,67:501,67,501,Overtemperature:Thermoswitch heatsink inv.1,1,00:03:39,2023-08-01,Aug,0,3,39,0.16
GJ,SAMANA,2785,ATL-03,3,E-53,42:107,42,107,Pitch control error:Angle error blade A,1,00:19:00,2023-08-01,Aug,0,19,0,0.32
GJ,SAMANA,2785,ATL-03,3,E-53,48:5,48,5,Speed sensor error:Diff. I/O-board / pitch control,1,02:24:41,2023-08-01,Aug,2,24,41,2.51
GJ,SAMANA,3082,FPWPLMV-01,9,E-53,70:1,70,1,Generator overtemperature:Stator,3,05:11:51,2023-08-01,Aug,5,11,51,5.32
GJ,SAMANA,3082,GIIMV-02,6,E-53,62:2,62,2,Feeding fault:Power to high,13,06:32:14,2023-08-01,Aug,6,32,14,6.57
GJ,SAMANA,3082,GIIMV-02,6,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,00:04:52,2023-08-01,Aug,0,4,52,0.21
GJ,SAMANA,3082,GIIMV-02,6,E-53,67:401,67,401,Overtemperature:Heatsink step-up-chopper inv.1,2,01:34:05,2023-08-01,Aug,1,34,5,1.58
GJ,SAMANA,3082,GPECL-12,30,E-53,438:202,438,202,Error supply IGBT-driver:Inverter control 2,1,07:05:02,2023-08-01,Aug,7,5,2,7.09
GJ,SAMANA,3082,GPECL-17,44,E-53,44:303,44,303,Fault emergency stop capacitor:Overvoltage 175V capacitor C 19,1,02:18:36,2023-08-01,Aug,2,18,36,2.4
GJ,SAMANA,3082,GPECL-31,35,E-53,306:184,306,184,No data from:I/O2 nacelle for yaw inverter 2,1,00:00:20,2023-08-01,Aug,0,0,20,0.06
GJ,SAMANA,3082,GPECL-48,49,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,02:03:15,2023-08-01,Aug,2,3,15,2.09
GJ,SAMANA,3082,JAOLMA-03,58,E-53,62:102,62,102,Feeding fault:To low power inverter 2,7,03:37:39,2023-08-01,Aug,3,37,39,3.72
GJ,SAMANA,3082,KGLIPLMV-2,8,E-53,42:207,42,207,Pitch control error:Angle error blade B,10,14:58:12,2023-08-01,Aug,14,58,12,15.0
GJ,SAMANA,3082,PMLMV-03,12,E-53,67:503,67,503,Overtemperature:Thermoswitch heatsink inv.3,4,08:11:51,2023-08-01,Aug,8,11,51,8.33
GJ,SAMANA,3082,PMLMV-07,16,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,01:19:10,2023-08-01,Aug,1,19,10,1.34
GJ,SAMANA,3082,PMLMV-13,22,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,2,07:40:02,2023-08-01,Aug,7,40,2,7.67
GJ,SAMANA,3085,VAAYUSM-16,40,E-53,25:207,25,207,Fault yaw inverter:Overvoltage DC-link system 2,8,00:14:02,2023-08-01,Aug,0,14,2,0.24
GJ,SAMANA,3086,CLPSM-36,27,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,00:15:28,2023-08-01,Aug,0,15,28,0.33
GJ,SAMANA,3086,HZLJV-01,15,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,05:51:19,2023-08-01,Aug,5,51,19,5.9
GJ,SAMANA,3087,PCTLSM-01,18,E-53,70:1,70,1,Generator overtemperature:Stator,5,01:28:30,2023-08-01,Aug,1,28,30,1.55
GJ,SAMANA,4088,APFIPD-01,33,E-53,42:134,42,134,Pitch control error:Overtemperature motor blade A,1,00:26:24,2023-08-01,Aug,0,26,24,0.5
GJ,SAMANA,4088,APFIPD-01,33,E-53,438:203,438,203,Error supply IGBT-driver:Inverter control 3,2,00:00:10,2023-08-01,Aug,0,0,10,0.03
GJ,SAMANA,4088,APFIPD-01,33,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,03:18:17,2023-08-01,Aug,3,18,17,3.35
GJ,SAMANA,4088,BILVD-04,46,E-48,60:12,60,12,Mains failure:Undervoltage L2,1,10:47:56,2023-08-01,Aug,10,47,56,10.94
GJ,SAMANA,4088,CLPSM-31,21,E-53,202:101,202,101,Inverter bus error:Inverter control 1 CPU 1,1,07:22:24,2023-08-01,Aug,7,22,24,7.43
GJ,SAMANA,4088,CLPSM-31,21,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,2,03:17:32,2023-08-01,Aug,3,17,32,3.37
GJ,SAMANA,4088,CLPSM-31,21,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,00:21:45,2023-08-01,Aug,0,21,45,0.48
GJ,SAMANA,4088,CLPSM-33,10,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,1,12:51:57,2023-08-01,Aug,12,51,57,13.01
GJ,SAMANA,4088,CLPSM-60,7,E-53,67:501,67,501,Overtemperature:Thermoswitch heatsink inv.1,5,10:16:38,2023-08-01,Aug,10,16,38,10.37
GJ,SAMANA,4088,EIPLPD-09,17,E-53,62:43,62,43,Feeding fault:Earth contact,1,01:07:14,2023-08-01,Aug,1,7,14,1.16
GJ,SAMANA,4088,EIPLPD-12,22,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,11:03:49,2023-08-01,Aug,11,3,49,11.19
GJ,SAMANA,4088,HZLHM-03,62,E-48,62:2,62,2,Feeding fault:Power to high,1,00:12:42,2023-08-01,Aug,0,12,42,0.32
GJ,SAMANA,4088,HZLHM-03,62,E-48,62:203,62,203,Feeding fault:To much power inverter 3,14,01:18:22,2023-08-01,Aug,1,18,22,1.36
GJ,SAMANA,4088,HZLHM-03,62,E-48,66:13,66,13,Fault rectifier:Overvoltage  DC-link,7,00:44:19,2023-08-01,Aug,0,44,19,0.79
GJ,SAMANA,4088,HZLHM-03,62,E-48,67:401,67,401,Overtemperature:Heatsink step-up-chopper inv.1,5,12:17:06,2023-08-01,Aug,12,17,6,12.3
GJ,SAMANA,4088,HZLHM-05,61,E-48,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,13:01:55,2023-08-01,Aug,13,1,55,13.17
GJ,SAMANA,4088,HZLHM-06,57,E-48,70:2,70,2,Generator overtemperature:Rotor,3,13:33:13,2023-08-01,Aug,13,33,13,13.59
GJ,SAMANA,4088,PMLVD-11,38,E-48,62:2,62,2,Feeding fault:Power to high,1,12:46:16,2023-08-01,Aug,12,46,16,12.81
GJ,SAMANA,4088,PMLVD-13,40,E-48,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,00:44:42,2023-08-01,Aug,0,44,42,0.85
GJ,SAMANA,4088,SIFLHM-01,56,E-53,70:1,70,1,Generator overtemperature:Stator,5,12:01:25,2023-08-01,Aug,12,1,25,12.09
GJ,SAMANA,4088,SIFLVD-04,51,E-53,70:1,70,1,Generator overtemperature:Stator,5,13:18:38,2023-08-01,Aug,13,18,38,13.41
GJ,SAMANA,4088,SIFLVD-05,52,E-53,307:14,307,14,Data bus error blade control (timeout):Blade load control B,1,03:45:46,2023-08-01,Aug,3,45,46,3.88
GJ,SAMANA,4088,SIFLVD-05,52,E-53,67:401,67,401,Overtemperature:Heatsink step-up-chopper inv.1,22,12:43:54,2023-08-01,Aug,12,43,54,12.87
GJ,SAMANA,4088,SIFLVD-07,54,E-53,67:502,67,502,Overtemperature:Thermoswitch heatsink inv.2,1,01:19:21,2023-08-01,Aug,1,19,21,1.38
GJ,SAMANA,4108,HZLFN-01,39,E-53,66:4,66,4,Fault rectifier:Overcurrent phase U2,2,01:31:20,2023-08-01,Aug,1,31,20,1.57
GJ,SAMANA,4108,HZLFN-01,39,E-53,66:5,66,5,Fault rectifier:Overcurrent phase V2,1,03:37:08,2023-08-01,Aug,3,37,8,3.64
GJ,SAMANA,4108,HZLFN-01,39,E-53,66:6,66,6,Fault rectifier:Overcurrent phase W2,1,00:29:17,2023-08-01,Aug,0,29,17,0.53
GJ,SAMANA,4108,HZLFN-01,39,E-53,73:2,73,2,Torque monitoring:Peak load,1,00:01:59,2023-08-01,Aug,0,1,59,0.18
GJ,SAMANA,4108,HZLMT-02,36,E-48,15:2,15,2,Turbine moist:Mains breakdown,9,02:25:59,2023-08-01,Aug,2,25,59,2.58
GJ,SAMANA,4108,HZLMT-02,36,E-48,62:2,62,2,Feeding fault:Power to high,1,00:32:32,2023-08-01,Aug,0,32,32,0.62
GJ,SAMANA,4108,HZLSD-02,3,E-48,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,4,05:39:01,2023-08-01,Aug,5,39,1,5.65
GJ,SAMANA,4108,HZLSD-06,16,E-53,15:1,15,1,Turbine moist:Inverter 1,4,00:28:32,2023-08-01,Aug,0,28,32,0.56
GJ,SAMANA,4108,HZLSD-09,28,E-48,42:207,42,207,Pitch control error:Angle error blade B,1,06:03:11,2023-08-01,Aug,6,3,11,6.08
GJ,SAMANA,4108,SIFLMT-03,43,E-53,67:502,67,502,Overtemperature:Thermoswitch heatsink inv.2,11,09:42:52,2023-08-01,Aug,9,42,52,9.84
GJ,SAMANA,4108,VAAYUSM-18,27,E-53,304:52,304,52,Turbine control bus error (Timeout):Yaw inverter 2,2,05:38:50,2023-08-01,Aug,5,38,50,5.77
GJ,SAMANA,4109,HZLMT-04,27,E-48,300:18,300,18,Turbine control bus error I(Bus-Off):Blade B,1,02:16:45,2023-08-01,Aug,2,16,45,2.39
GJ,SAMANA,4109,HZLMT-07,24,E-53,67:503,67,503,Overtemperature:Thermoswitch heatsink inv.3,2,00:13:25,2023-08-01,Aug,0,13,25,0.29
GJ,SAMANA,4109,HZLMT-09,53,E-48,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,3,00:53:47,2023-08-01,Aug,0,53,47,1.01
GJ,SAMANA,4109,HZLMT-28,20,E-53,40:2,40,2,Rotor overspeed:Measurement I/O-board,1,03:52:08,2023-08-01,Aug,3,52,8,3.89
GJ,SAMANA,4109,JNISM-02,31,E-53,42:334,42,334,Pitch control error:Overtemperature motor blade C,12,01:52:20,2023-08-01,Aug,1,52,20,1.92
GJ,SAMANA,4109,MMFLMT-01,50,E-53,48:10,48,10,Speed sensor error:Acceleration measurement,4,02:27:02,2023-08-01,Aug,2,27,2,2.46
GJ,SAMANA,4109,NPLSD-02,6,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,2,02:58:57,2023-08-01,Aug,2,58,57,3.12
GJ,SAMANA,4109,PBMPLMT-01,51,E-53,62:1,62,1,Feeding fault:Power to low,20,00:10:17,2023-08-01,Aug,0,10,17,0.21
GJ,SAMANA,4109,PBMPLMT-01,51,E-53,62:3,62,3,Grid feeding error:Power to switch off,1,00:00:59,2023-08-01,Aug,0,0,59,0.16
GJ,SAMANA,4109,PBMPLMT-01,51,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,8,00:09:13,2023-08-01,Aug,0,9,13,0.19
GJ,SAMANA,4109,PBMPLMT-01,51,E-53,69:19,69,19,Acoustic sensor:Several inverters,1,00:13:30,2023-08-01,Aug,0,13,30,0.3
GJ,SAMANA,4109,PBMPLMT-01,51,E-53,73:2,73,2,Torque monitoring:Peak load,4,00:00:55,2023-08-01,Aug,0,0,55,0.15
GJ,SAMANA,4109,PCTLSM-14,65,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,00:56:26,2023-08-01,Aug,0,56,26,1.01
GJ,SAMANA,4109,PCTLSM-14,65,E-53,48:10,48,10,Speed sensor error:Acceleration measurement,1,00:41:22,2023-08-01,Aug,0,41,22,0.74
GJ,SAMANA,4109,SVBMPLSD-1,1,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,00:00:27,2023-08-01,Aug,0,0,27,0.08
GJ,SAMANA,4109,UILMT-01,48,E-53,22:48,22,48,Yaw control fault:To less pulses from yaw sensor 1+2,1,00:24:09,2023-08-01,Aug,0,24,9,0.43
GJ,SAMANA,4109,UILMT-02,47,E-53,306:184,306,184,No data from:I/O2 nacelle for yaw inverter 2,1,00:07:47,2023-08-01,Aug,0,7,47,0.25
GJ,SAMANA,4109,UILMT-02,47,E-53,66:53,66,53,Fault rectifier:Thermoswitch rectifier 1,4,00:44:43,2023-08-01,Aug,0,44,43,0.85
GJ,SAMANA,4109,VISHWSM-06,60,E-53,25:208,25,208,Fault yaw inverter:IGBT-driver system 2,1,05:57:34,2023-08-01,Aug,5,57,34,6.04
GJ,SAMANA,4109,VISHWSM-46,67,E-53,29:22,29,22,Anemometer Interface:Wind direction invariable,1,01:24:19,2023-08-01,Aug,1,24,19,1.45
GJ,SAMANA,4113,DJMSP-03,68,E-53,72:202,72,202,Air gap monitoring:Sensor 2 blade B,3,07:31:25,2023-08-01,Aug,7,31,25,7.59
GJ,SAMANA,4113,HZLDD-03,47,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,08:28:52,2023-08-01,Aug,8,28,52,8.61
GJ,SAMANA,4113,HZLDD-06,53,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,4,03:52:46,2023-08-01,Aug,3,52,46,3.99
GJ,SAMANA,4113,HZLDD-06,53,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,13,10:41:31,2023-08-01,Aug,10,41,31,10.77
GJ,SAMANA,4113,SARGAM-11,15,E-53,62:2,62,2,Feeding fault:Power to high,1,10:05:31,2023-08-01,Aug,10,5,31,10.17
GJ,SAMANA,4113,TATASP-18,37,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,09:33:59,2023-08-01,Aug,9,33,59,9.71
GJ,SAMANA,4113,TATASP-29,21,E-53,22:40,22,40,Yaw control fault:No yawing,1,01:47:35,2023-08-01,Aug,1,47,35,1.88
GJ,SAMANA,4113,TATASP-29,21,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,09:11:00,2023-08-01,Aug,9,11,0,9.18
GJ,SAMANA,4113,TATASP-56,66,E-53,300:19,300,19,Turbine control bus error I(Bus-Off):Blade C,1,00:13:50,2023-08-01,Aug,0,13,50,0.36
GJ,SAMANA,4113,TATASP-56,66,E-53,304:51,304,51,Turbine control bus error (Timeout):Yaw inverter 1,3,10:08:07,2023-08-01,Aug,10,8,7,10.15
GJ,SAMANA,4113,TATASP-59,55,E-53,66:52,66,52,Fault rectifier:Overtemperature rectifier 2,3,11:39:19,2023-08-01,Aug,11,39,19,11.7
GJ,SAMANA,4137,VAAYUSM-26,3,E-53,62:103,62,103,Feeding fault:To low power inverter 3,46,00:21:29,2023-08-01,Aug,0,21,29,0.43
GJ,BHATIA,2140,GGLBM-02,2,E-48,66:52,66,52,Fault rectifier:Overtemperature rectifier 2,2,05:38:57,2023-08-02,Aug,5,38,57,5.79
GJ,BHATIA,2140,GGLBM-06,6,E-48,42:307,42,307,Pitch control error:Angle error blade C,2,07:26:19,2023-08-02,Aug,7,26,19,7.49
GJ,BHATIA,2140,GGLBM-13,13,E-48,70:2,70,2,Generator overtemperature:Rotor,13,18:57:08,2023-08-02,Aug,18,57,8,18.97
GJ,BHATIA,2140,SDMLBM-05,19,E-48,67:203,67,203,Overtemperature:Heatsink L2 inverter 3,3,10:06:12,2023-08-02,Aug,10,6,12,10.13
GJ,BHATIA,2140,SHREEBM-02,23,E-48,304:19,304,19,Turbine control bus error (Timeout):Blade C,2,18:29:20,2023-08-02,Aug,18,29,20,18.54
GJ,BHATIA,2485,ECCLNA-01,7,E-48,60:12,60,12,Mains failure:Undervoltage L2,1,06:09:32,2023-08-02,Aug,6,9,32,6.24
GJ,BHATIA,2485,JAOLNA-02,9,E-48,60:12,60,12,Mains failure:Undervoltage L2,1,01:42:13,2023-08-02,Aug,1,42,13,1.74
GJ,BHATIA,2485,LHPNA-01,11,E-48,67:401,67,401,Overtemperature:Heatsink step-up-chopper inv.1,2,07:50:08,2023-08-02,Aug,7,50,8,7.86
GJ,BHATIA,2485,RCPNA-01,1,E-48,67:502,67,502,Overtemperature:Thermoswitch heatsink inv.2,2,01:35:55,2023-08-02,Aug,1,35,55,1.74
GJ,BHATIA,2485,RCPNA-01,1,E-48,70:5,70,5,Generator overtemperature:Rotor (measurement blade A),4,10:15:50,2023-08-02,Aug,10,15,50,10.39
GJ,BHATIA,2485,TLNA-01,6,E-48,60:12,60,12,Mains failure:Undervoltage L2,1,00:39:42,2023-08-02,Aug,0,39,42,0.77
GJ,BHATIA,2485,UTPLNA-01,5,E-48,60:12,60,12,Mains failure:Undervoltage L2,1,06:17:29,2023-08-02,Aug,6,17,29,6.36
GJ,BHATIA,2704,EECLSP-01,45,E-48,73:2,73,2,Torque monitoring:Peak load,1,09:21:47,2023-08-02,Aug,9,21,47,9.48
GJ,BHATIA,2704,EIPLSP-05,35,E-48,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,14:39:27,2023-08-02,Aug,14,39,27,14.72
GJ,BHATIA,2704,EIPLSP-06,36,E-48,60:14,60,14,Mains failure:Overvoltage L1,1,00:20:38,2023-08-02,Aug,0,20,38,0.44
GJ,BHATIA,2704,GAELSP-01,37,E-48,42:134,42,134,Pitch control error:Overtemperature motor blade A,2,08:42:10,2023-08-02,Aug,8,42,10,8.73
GJ,BHATIA,2704,GAELSP-01,37,E-48,42:303,42,303,Pitch control error:Limit switch 95° blade C,1,00:20:23,2023-08-02,Aug,0,20,23,0.4
GJ,BHATIA,2704,GAELSP-01,37,E-48,62:1,62,1,Feeding fault:Power to low,3,01:40:48,2023-08-02,Aug,1,40,48,1.8
GJ,BHATIA,2704,GAELSP-01,37,E-48,62:102,62,102,Feeding fault:To low power inverter 2,17,02:25:00,2023-08-02,Aug,2,25,0,2.42
GJ,BHATIA,2704,GGLSP-04,42,E-48,432:83,432,83,Error +5V ref.sensoric:I/O-board 1 nacelle,1,04:08:47,2023-08-02,Aug,4,8,47,4.26
GJ,BHATIA,2704,GGLSP-05,43,E-48,73:2,73,2,Torque monitoring:Peak load,1,04:06:45,2023-08-02,Aug,4,6,45,4.22
GJ,BHATIA,2704,GGLSP-06,28,E-48,66:35,66,35,Fault rectifier:Malfunction of earth contact monit. Sys2,4,12:45:45,2023-08-02,Aug,12,45,45,12.88
GJ,BHATIA,2704,GGLSP-07,29,E-48,73:2,73,2,Torque monitoring:Peak load,5,02:55:36,2023-08-02,Aug,2,55,36,3.02
GJ,BHATIA,2704,GGLSP-08,30,E-48,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,18:59:58,2023-08-02,Aug,18,59,58,19.14
GJ,BHATIA,2704,MDOM-02,4,E-48,62:103,62,103,Feeding fault:To low power inverter 3,38,14:37:40,2023-08-02,Aug,14,37,40,14.73
GJ,BHATIA,2704,MFPLSP-01,26,E-48,66:4,66,4,Fault rectifier:Overcurrent phase U2,1,07:45:23,2023-08-02,Aug,7,45,23,7.81
GJ,BHATIA,2704,TILOM-01,11,E-48,66:53,66,53,Fault rectifier:Thermoswitch rectifier 1,1,00:50:57,2023-08-02,Aug,0,50,57,0.99
GJ,BHATIA,2714,AESOM-24,10,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,4,11:28:51,2023-08-02,Aug,11,28,51,11.61
GJ,BHATIA,2714,AESOM-24,10,E-53,70:5,70,5,Generator overtemperature:Rotor (measurement blade A),2,02:54:36,2023-08-02,Aug,2,54,36,3.0
GJ,BHATIA,2714,AESOM-26,12,E-53,70:2,70,2,Generator overtemperature:Rotor,7,17:00:49,2023-08-02,Aug,17,0,49,17.14
GJ,BHATIA,2714,AESOM-27,9,E-53,70:2,70,2,Generator overtemperature:Rotor,3,18:02:01,2023-08-02,Aug,18,2,1,18.04
GJ,BHATIA,2714,DPWPLOM-01,2,E-48,67:202,67,202,Overtemperature:Heatsink L2 inverter 2,5,09:09:05,2023-08-02,Aug,9,9,5,9.16
GJ,BHATIA,4118,GICWLNA-01,9,E-53,70:2,70,2,Generator overtemperature:Rotor,2,02:19:33,2023-08-02,Aug,2,19,33,2.41
GJ,BHATIA,4118,GICWLNA-03,8,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,3,03:17:45,2023-08-02,Aug,3,17,45,3.41
GJ,BHATIA,4118,GICWLNA-03,8,E-53,70:3,70,3,Generator overtemperature:Stator (measurement),1,00:46:01,2023-08-02,Aug,0,46,1,0.77
GJ,BHATIA,4118,GICWLNA-07,4,E-53,25:208,25,208,Fault yaw inverter:IGBT-driver system 2,5,03:03:56,2023-08-02,Aug,3,3,56,3.21
GJ,BHATIA,4118,GICWLNA-08,3,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,5,07:19:28,2023-08-02,Aug,7,19,28,7.39
GJ,BHATIA,4118,GICWLNA-08,3,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,3,08:01:54,2023-08-02,Aug,8,1,54,8.17
GJ,BHATIA,4118,GIWPLNA-23,12,E-53,60:40,60,40,Mains failure:Overvoltage (hardware),1,00:04:00,2023-08-02,Aug,0,4,0,0.07
GJ,BHATIA,4118,GIWPLNA-23,12,E-53,70:2,70,2,Generator overtemperature:Rotor,4,13:51:24,2023-08-02,Aug,13,51,24,13.92
GJ,BHATIA,4118,GIWPLNA-24,13,E-53,307:10,307,10,Data bus error blade control (timeout):Angle encoder blade A,4,18:14:47,2023-08-02,Aug,18,14,47,18.36
GJ,BHATIA,4121,AESCC-06,2,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,00:03:25,2023-08-02,Aug,0,3,25,0.12
GJ,BHATIA,4121,AESCC-06,2,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,02:26:25,2023-08-02,Aug,2,26,25,2.5
GJ,BHATIA,4121,AESCC-06,2,E-53,70:1,70,1,Generator overtemperature:Stator,9,15:24:15,2023-08-02,Aug,15,24,15,15.44
GJ,BHATIA,4134,GICWLNA-16,7,E-53,66:13,66,13,Fault rectifier:Overvoltage  DC-link,1,00:05:50,2023-08-02,Aug,0,5,50,0.22
GJ,BHATIA,4134,GICWLNA-16,7,E-53,67:203,67,203,Overtemperature:Heatsink L2 inverter 3,1,03:40:06,2023-08-02,Aug,3,40,6,3.68
GJ,BHATIA,4134,GICWLNA-16,7,E-53,67:503,67,503,Overtemperature:Thermoswitch heatsink inv.3,6,05:12:19,2023-08-02,Aug,5,12,19,5.25
GJ,BHATIA,4162,GAELKRG-01,1,E-48,220:61,220,61,Processor reset:Anemometer Interface,3,06:52:20,2023-08-02,Aug,6,52,20,6.92
GJ,BHATIA,4163,DT-01,3,E-40,176:38,176,38,Supply inverter control 1:IGBT-driver,1,00:08:45,2023-08-02,Aug,0,8,45,0.26
GJ,BHATIA,4163,DT-01,3,E-40,42:16,42,16,Pitch control error:Angle error Blade A,14,12:18:36,2023-08-02,Aug,12,18,36,12.4
GJ,BHATIA,4163,RIVAA-01,4,E-40,62:1,62,1,Feeding fault:Power to low,30,00:14:43,2023-08-02,Aug,0,14,43,0.35
GJ,BHATIA,4164,GIWPLKP-01,14,E-53,42:206,42,206,Pitch control error:Angle monitoring 56° blade B,1,07:46:54,2023-08-02,Aug,7,46,54,7.92
GJ,BHATIA,4164,GIWPLKP-01,14,E-53,42:303,42,303,Pitch control error:Limit switch 95° blade C,1,01:36:41,2023-08-02,Aug,1,36,41,1.71
GJ,BHATIA,4164,GIWPLKP-01,14,E-53,60:12,60,12,Mains failure:Undervoltage L2,2,01:41:52,2023-08-02,Aug,1,41,52,1.83
GJ,BHATIA,4164,GIWPLKP-03,16,E-53,42:106,42,106,Pitch control error:Angle monitoring 56° blade A,1,05:47:16,2023-08-02,Aug,5,47,16,5.83
GJ,BHATIA,4164,GIWPLKP-04,17,E-53,25:203,25,203,Fault yaw inverter:Overcurrent V system 2,1,00:10:05,2023-08-02,Aug,0,10,5,0.18
GJ,BHATIA,4164,GIWPLKP-04,17,E-53,42:203,42,203,Pitch control error:Limit switch 95° blade B,2,01:25:51,2023-08-02,Aug,1,25,51,1.56
GJ,BHATIA,4164,GIWPLKP-04,17,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,01:11:19,2023-08-02,Aug,1,11,19,1.24
GJ,BHATIA,4164,GIWPLKP-04,17,E-53,60:11,60,11,Mains failure:Undervoltage L1,1,00:11:45,2023-08-02,Aug,0,11,45,0.31
GJ,BHATIA,4164,GIWPLKP-05,18,E-53,60:12,60,12,Mains failure:Undervoltage L2,4,03:36:24,2023-08-02,Aug,3,36,24,3.67
GJ,BHATIA,4164,GIWPLKP-06,19,E-53,42:303,42,303,Pitch control error:Limit switch 95° blade C,1,01:13:25,2023-08-02,Aug,1,13,25,1.29
GJ,BHATIA,4164,GIWPLKP-08,21,E-53,42:303,42,303,Pitch control error:Limit switch 95° blade C,1,00:25:00,2023-08-02,Aug,0,25,0,0.42
GJ,BHATIA,4164,GIWPLKP-08,21,E-53,70:1,70,1,Generator overtemperature:Stator,18,06:26:33,2023-08-02,Aug,6,26,33,6.52
GJ,BHATIA,4164,GIWPLKP-11,24,E-53,220:302,220,302,Processor reset:Inverter Control 2 CPU 2,3,02:29:41,2023-08-02,Aug,2,29,41,2.6
GJ,BHATIA,4164,GIWPLKP-11,24,E-53,438:202,438,202,Error supply IGBT-driver:Inverter control 2,4,06:22:47,2023-08-02,Aug,6,22,47,6.5
GJ,BHATIA,4164,GIWPLKP-14,27,E-53,300:17,300,17,Turbine control bus error I(Bus-Off):Blade A,2,00:19:28,2023-08-02,Aug,0,19,28,0.39
GJ,BHATIA,4164,GIWPLKP-14,27,E-53,300:18,300,18,Turbine control bus error I(Bus-Off):Blade B,1,00:02:50,2023-08-02,Aug,0,2,50,0.17
GJ,BHATIA,4164,GIWPLKP-14,27,E-53,300:19,300,19,Turbine control bus error I(Bus-Off):Blade C,6,01:07:27,2023-08-02,Aug,1,7,27,1.19
GJ,BHATIA,4164,GIWPLKP-14,27,E-53,42:203,42,203,Pitch control error:Limit switch 95° blade B,1,00:10:57,2023-08-02,Aug,0,10,57,0.32
GJ,BHATIA,4164,GIWPLKP-16,29,E-53,220:302,220,302,Processor reset:Inverter Control 2 CPU 2,1,00:21:39,2023-08-02,Aug,0,21,39,0.46
GJ,BHATIA,4164,GIWPLKP-16,29,E-53,62:43,62,43,Feeding fault:Earth contact,4,03:34:06,2023-08-02,Aug,3,34,6,3.58
GJ,BHATIA,4164,GIWPLKP-16,29,E-53,65:103,65,103,Overvoltage  inverter:DC-link inverter 3,3,02:22:29,2023-08-02,Aug,2,22,29,2.45
GJ,BHATIA,4164,GIWPLKP-16,29,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,7,07:10:27,2023-08-02,Aug,7,10,27,7.24
GJ,BHATIA,4164,GIWPLKP-17,30,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,01:37:46,2023-08-02,Aug,1,37,46,1.74
GJ,BHATIA,4164,GIWPLKP-17,30,E-53,62:43,62,43,Feeding fault:Earth contact,1,08:10:14,2023-08-02,Aug,8,10,14,8.21
GJ,BHATIA,4164,GIWPLKP-18,31,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,03:59:14,2023-08-02,Aug,3,59,14,4.02
GJ,BHATIA,4164,GIWPLKP-19,32,E-53,62:503,62,503,Feeding fault:No zero crossing inverter 3,1,00:17:06,2023-08-02,Aug,0,17,6,0.3
GJ,BHATIA,4164,GIWPLKP-19,32,E-53,62:801,62,801,Feeding fault:Current measurement inverter 1,1,01:49:28,2023-08-02,Aug,1,49,28,1.89
GJ,BHATIA,4164,GIWPLKP-19,32,E-53,65:119,65,119,Overvoltage  inverter:DC-link several inverters,1,02:30:06,2023-08-02,Aug,2,30,6,2.52
